,0,LPS,chitin,elf,flg,nlp,OGs,pep
540,AT1G22280,1,1,1,1,1,1,1
541,AT1G22400,0,0,1,1,1,1,1
542,AT1G22403,0,0,0,1,0,0,0
543,AT1G22410,0,0,1,1,1,1,1
544,AT1G22470,0,0,0,0,1,1,1
545,AT1G22510,0,0,1,1,1,1,1
546,AT1G22640,0,0,0,1,1,0,0
547,AT1G22650,0,0,1,1,1,1,1
548,AT1G22710,0,0,0,1,0,0,0
549,AT1G22810,1,1,1,1,1,1,1
550,AT1G22870,0,0,0,1,0,0,0
551,AT1G22885,0,0,1,1,1,1,1
552,AT1G22890,1,0,1,1,1,1,1
553,AT1G22900,1,0,1,1,1,1,1
554,AT1G22985,0,0,0,1,0,0,0
555,AT1G23040,0,0,1,1,0,0,0
556,AT1G23110,0,0,0,0,0,0,1
557,AT1G23120,0,0,0,1,1,0,1
558,AT1G23140,0,0,0,1,0,0,0
559,AT1G23170,0,0,1,1,1,0,1
560,AT1G23200,0,1,1,1,1,1,1
561,AT1G23220,0,0,1,1,1,0,0
562,AT1G23390,0,0,1,1,1,0,1
563,AT1G23440,0,0,1,1,1,0,1
564,AT1G23450,0,0,0,1,0,0,0
565,AT1G23460,0,0,0,1,0,0,0
566,AT1G23490,0,0,1,1,0,0,0
567,AT1G23550,0,0,1,1,1,1,1
568,AT1G23560,0,0,1,1,0,1,1
569,AT1G23600,1,0,0,0,0,0,0
570,AT1G23700,0,0,1,1,0,0,0
571,AT1G23710,1,1,1,1,1,1,1
572,AT1G23730,1,0,0,1,1,0,1
573,AT1G23830,1,1,1,1,1,1,1
574,AT1G23840,1,1,1,1,1,1,1
575,AT1G23850,0,0,0,1,1,0,1
576,AT1G23870,0,0,0,1,0,0,1
577,AT1G23900,0,0,0,1,0,0,0
578,AT1G24100,1,0,1,1,1,1,1
579,AT1G24140,0,1,1,1,1,1,1
580,AT1G24145,1,1,1,1,1,1,1
581,AT1G24147,1,1,1,1,1,1,1
582,AT1G24148,1,1,1,1,1,1,1
583,AT1G24150,1,1,1,1,1,1,1
584,AT1G24180,0,0,0,1,0,0,0
585,AT1G24270,0,1,1,1,1,1,1
586,AT1G24350,0,0,0,1,0,0,0
587,AT1G24400,0,0,1,0,0,0,0
588,AT1G24440,0,0,1,1,1,0,0
589,AT1G24460,0,0,1,1,0,0,0
590,AT1G24560,0,0,0,1,0,0,0
591,AT1G24600,0,0,0,1,0,0,0
592,AT1G24792,0,0,1,0,0,0,0
593,AT1G24807,1,1,1,1,1,1,1
594,AT1G24879,0,0,1,0,0,0,0
595,AT1G24909,1,1,1,1,1,1,1
596,AT1G25025,0,0,0,1,0,0,0
597,AT1G25053,0,0,1,0,0,0,0
598,AT1G25083,1,1,1,1,1,1,1
599,AT1G25112,0,0,0,1,0,0,0
600,AT1G25141,0,0,1,0,0,0,0
601,AT1G25155,1,1,1,1,1,1,1
602,AT1G25180,0,0,0,1,0,0,0
603,AT1G25220,1,1,1,1,1,1,1
604,AT1G25275,0,0,0,1,1,1,0
